step,total_updates,epoch,batch_in_epoch,samples_seen,mean_loss,per_target_loss,per_process_loss,target_names,process_names,step_dt,rebuild_count,holdout_loss,holdout_label,epoch_mean_loss,epoch_time_seconds,grad_norm,n_failed_samples,failed_processes
714,800,714,1,2142,0.1110329019,0.07108542878;0.07756573815;0.07443483072;0.2210456098,0.06476853327;0.1701529419;0.09817723048,biomass;glucose;product;gp_nll,run_1;run_3;run_2,6.725959,0,,,0.1110329019,6.725959,0.009606738205,0,
715,800,715,1,2145,0.1110125423,0.0710777463;0.0775639352;0.07443080003;0.2209776877,0.06474965332;0.0981552088;0.1701327648,biomass;glucose;product;gp_nll,run_1;run_2;run_3,6.490478,0,,,0.1110125423,6.490478,0.009585927288,0,
716,800,716,1,2148,0.1109924887,0.0710703452;0.07756243413;0.0744269177;0.2209102578,0.0647308971;0.09813303338;0.1701135357,biomass;glucose;product;gp_nll,run_1;run_2;run_3,6.372185,0,,,0.1109924887,6.372185,0.009564925734,0,
717,800,717,1,2151,0.1109725329,0.07106295849;0.07756091492;0.07442297781;0.2208432805,0.1700941205;0.09811122091;0.06471225738,biomass;glucose;product;gp_nll,run_3;run_2;run_1,6.521454,0,,,0.1109725329,6.521454,0.009544282594,0,
718,800,718,1,2154,0.1109525442,0.07105539933;0.07755911724;0.07441889554;0.2207767648,0.09808951373;0.1700743834;0.06469373557,biomass;glucose;product;gp_nll,run_2;run_3;run_1,6.517020,0,,,0.1109525442,6.517020,0.009524407937,0,
719,800,719,1,2157,0.1109327271,0.07104786038;0.07755729744;0.07441495315;0.2207107973,0.1700549158;0.09806791876;0.0646753466,biomass;glucose;product;gp_nll,run_3;run_2;run_1,6.650955,0,,,0.1109327271,6.650955,0.009503512477,0,
720,800,720,1,2160,0.1109130428,0.07104036233;0.07755547854;0.07441101482;0.2206453157,0.1700356069;0.06465707933;0.09804644232,biomass;glucose;product;gp_nll,run_3;run_1;run_2,6.488237,0,,,0.1109130428,6.488237,0.009483208653,0,
721,800,721,1,2163,0.1108934727,0.07103287611;0.07755362327;0.07440707014;0.2205803211,0.06463893369;0.1700163985;0.09802508583,biomass;glucose;product;gp_nll,run_1;run_3;run_2,6.448053,0,,,0.1108934727,6.448053,0.009463270151,0,
722,800,722,1,2166,0.1108740116,0.07102538465;0.07755170466;0.07440311384;0.2205158434,0.06462091469;0.1699972719;0.09800384836,biomass;glucose;product;gp_nll,run_1;run_3;run_2,6.509363,0,,,0.1108740116,6.509363,0.009443628671,0,
723,800,723,1,2169,0.1108546664,0.07101786328;0.0775496875;0.07439918688;0.2204519278,0.1699782414;0.06460302997;0.09798272772,biomass;glucose;product;gp_nll,run_3;run_1;run_2,6.676047,0,,,0.1108546664,6.676047,0.009424299732,0,
724,800,724,1,2172,0.1108353543,0.07101011435;0.07754731362;0.07439535744;0.2203886317,0.06458528929;0.09796172066;0.1699590529,biomass;glucose;product;gp_nll,run_1;run_2;run_3,6.773335,0,,,0.1108353543,6.773335,0.009407952443,0,
725,800,725,1,2175,0.110816256,0.0710026539;0.07754514635;0.07439094368;0.2203262801,0.1699402058;0.06456774893;0.09794081335,biomass;glucose;product;gp_nll,run_3;run_1;run_2,6.489206,0,,,0.110816256,6.489206,0.00938641459,0,
726,800,726,1,2178,0.110797198,0.07099476868;0.07754245323;0.07438693603;0.2202646341,0.1699213349;0.0645502467;0.09792001243,biomass;glucose;product;gp_nll,run_3;run_1;run_2,6.437805,0,,,0.110797198,6.437805,0.009365557144,0,
727,800,727,1,2181,0.110778112,0.07098677559;0.07753947582;0.07438268199;0.2202035144,0.1699020279;0.09789932164;0.0645329863,biomass;glucose;product;gp_nll,run_3;run_2;run_1,6.431019,0,,,0.110778112,6.431019,0.009346095514,0,
728,800,728,1,2184,0.1107592598,0.07097896909;0.07753667705;0.0743785019;0.2201428913,0.09787880382;0.1698831295;0.06451584613,biomass;glucose;product;gp_nll,run_2;run_3;run_1,6.492465,0,,,0.1107592598,6.492465,0.009327123789,0,
729,800,729,1,2187,0.110740532,0.07097119466;0.07753385748;0.07437429945;0.2200827762,0.1698643096;0.06449882695;0.09785845936,biomass;glucose;product;gp_nll,run_3;run_1;run_2,6.553431,0,,,0.110740532,6.553431,0.009308498056,0,
730,800,730,1,2190,0.1107220524,0.07096355087;0.07753116059;0.07437029727;0.2200232009,0.0978382047;0.1698460187;0.0644819338,biomass;glucose;product;gp_nll,run_2;run_3;run_1,6.440229,0,,,0.1107220524,6.440229,0.009289804894,0,
731,800,731,1,2193,0.1107035375,0.07095573989;0.07752815273;0.07436608443;0.2199641729,0.1698274094;0.06446516857;0.09781803448,biomass;glucose;product;gp_nll,run_3;run_1;run_2,6.333484,0,,,0.1107035375,6.333484,0.009271214038,0,
732,800,732,1,2196,0.1106850144,0.07094774508;0.07752485379;0.07436176363;0.2199056949,0.06444853125;0.1698085766;0.09779793517,biomass;glucose;product;gp_nll,run_1;run_3;run_2,6.287450,0,,,0.1106850144,6.287450,0.009252333022,0,
733,800,733,1,2199,0.1106666286,0.0709397596;0.07752151632;0.07435751507;0.2198477235,0.06443201393;0.1697899914;0.0977778805,biomass;glucose;product;gp_nll,run_1;run_3;run_2,6.348039,0,,,0.1106666286,6.348039,0.009233546288,0,
734,800,734,1,2202,0.1106480723,0.07093141179;0.07751766399;0.07435299728;0.2197902161,0.09775783136;0.1697707765;0.06441560895,biomass;glucose;product;gp_nll,run_2;run_3;run_1,6.377372,0,,,0.1106480723,6.377372,0.009215031041,0,
735,800,735,1,2205,0.110630118,0.07092378134;0.07751466261;0.0743488782;0.21973315,0.1697529608;0.09773808104;0.06439931223,biomass;glucose;product;gp_nll,run_3;run_2;run_1,6.578001,0,,,0.110630118,6.578001,0.00919728157,0,
736,800,736,1,2208,0.110611437,0.07091480234;0.07750990529;0.07434447054;0.2196765696,0.09771839471;0.1697327847;0.06438313141,biomass;glucose;product;gp_nll,run_2;run_3;run_1,6.417570,0,,,0.110611437,6.417570,0.009212368076,0,
737,800,737,1,2211,0.110593596,0.07090647972;0.07750553796;0.07433973802;0.2196226284,0.1697145733;0.06436743723;0.09769877754,biomass;glucose;product;gp_nll,run_3;run_1;run_2,6.565691,0,,,0.110593596,6.565691,0.009176208881,0,
738,800,738,1,2214,0.1105758503,0.07089800488;0.0775007659;0.07433455837;0.219570072,0.1696963615;0.09767917676;0.06435201256,biomass;glucose;product;gp_nll,run_3;run_2;run_1,6.749674,0,,,0.1105758503,6.749674,0.009143472559,0,
739,800,739,1,2217,0.1105581272,0.0708894183;0.07749586669;0.07432965578;0.219517568,0.09765962797;0.06433662817;0.1696781254,biomass;glucose;product;gp_nll,run_2;run_1;run_3,6.744319,0,,,0.1105581272,6.744319,0.009126269208,0,
740,800,740,1,2220,0.1105404597,0.07088087026;0.07749101601;0.0743248152;0.2194651372,0.09764062055;0.06432128847;0.16965947,biomass;glucose;product;gp_nll,run_2;run_1;run_3,6.667165,0,,,0.1105404597,6.667165,0.009109589397,0,
741,800,741,1,2223,0.1105225426,0.07087193251;0.07748567239;0.07431969592;0.2194128697,0.1696402204;0.09762142443;0.06430598311,biomass;glucose;product;gp_nll,run_3;run_2;run_1,6.227265,0,,,0.1105225426,6.227265,0.009093492459,0,
742,800,742,1,2226,0.1105049792,0.0708632324;0.07748074055;0.07431505895;0.2193608851,0.09760225279;0.06429090672;0.1696217782,biomass;glucose;product;gp_nll,run_2;run_1;run_3,6.573053,0,,,0.1105049792,6.573053,0.009073234692,0,
743,800,743,1,2229,0.1104875027,0.07085482477;0.07747608593;0.0743102593;0.2193088407,0.06427572859;0.09758333791;0.1696034415,biomass;glucose;product;gp_nll,run_1;run_2;run_3,6.488027,0,,,0.1104875027,6.488027,0.00905814064,0,
744,800,744,1,2232,0.1104701361,0.07084643694;0.07747143545;0.07430567098;0.2192570011,0.1695852013;0.06426058228;0.09756462472,biomass;glucose;product;gp_nll,run_3;run_1;run_2,6.612338,0,,,0.1104701361,6.612338,0.009040736218,0,
745,800,745,1,2235,0.1104528816,0.07083816379;0.07746689802;0.07430112329;0.2192053414,0.09754600645;0.1695670159;0.06424562259,biomass;glucose;product;gp_nll,run_2;run_3;run_1,6.295917,0,,,0.1104528816,6.295917,0.009024297449,0,
746,800,746,1,2238,0.1104354515,0.0708295539;0.07746193691;0.07429638241;0.2191539326,0.09752688815;0.1695488901;0.06423057606,biomass;glucose;product;gp_nll,run_2;run_3;run_1,6.260702,0,,,0.1104354515,6.260702,0.009009645443,0,
747,800,747,1,2241,0.1104184141,0.07082140787;0.07745748954;0.07429174904;0.2191030098,0.06421565099;0.1695307859;0.09750880533,biomass;glucose;product;gp_nll,run_1;run_3;run_2,6.264968,0,,,0.1104184141,6.264968,0.008992632706,0,
748,800,748,1,2244,0.1104011159,0.07081261333;0.07745218521;0.07428714318;0.2190525218,0.09749028195;0.1695122289;0.06420083674,biomass;glucose;product;gp_nll,run_2;run_3;run_1,6.579240,0,,,0.1104011159,6.579240,0.008974994818,0,
749,800,749,1,2247,0.1103845248,0.07080486876;0.0774481466;0.07428272604;0.2190023579,0.06418611252;0.0974720068;0.1694954552,biomass;glucose;product;gp_nll,run_1;run_2;run_3,6.507718,0,,,0.1103845248,6.507718,0.008958433515,0,
750,800,750,1,2250,0.110367466,0.07079626858;0.07744303964;0.07427803695;0.2189525187,0.09745383921;0.1694768422;0.0641717165,biomass;glucose;product;gp_nll,run_2;run_3;run_1,6.372407,0,,,0.110367466,6.372407,0.00894186199,0,
751,800,751,1,2253,0.1103505491,0.0707877522;0.07743797327;0.07427348032;0.2189029907,0.1694589656;0.0974355434;0.06415713841,biomass;glucose;product;gp_nll,run_3;run_2;run_1,6.213379,0,,,0.1103505491,6.213379,0.008924453383,0,
752,800,752,1,2256,0.1103338072,0.07077946857;0.0774332072;0.07426889574;0.2188536572,0.09741764651;0.06414261649;0.1694411585,biomass;glucose;product;gp_nll,run_2;run_1;run_3,6.551679,0,,,0.1103338072,6.551679,0.008909350565,0,
753,800,753,1,2259,0.110317092,0.07077105469;0.07742823454;0.07426440864;0.2188046701,0.06412826213;0.09739961759;0.1694233962,biomass;glucose;product;gp_nll,run_1;run_2;run_3,6.474677,0,,,0.110317092,6.474677,0.008893048622,0,
754,800,754,1,2262,0.1103004702,0.07076269332;0.07742328459;0.07425988446;0.2187560183,0.09738178966;0.1694056783;0.06411394247,biomass;glucose;product;gp_nll,run_2;run_3;run_1,6.482969,0,,,0.1103004702,6.482969,0.00887707546,0,
755,800,755,1,2265,0.1102839291,0.07075433528;0.07741829712;0.0742553666;0.2187077173,0.06409971351;0.09736407332;0.1693880004,biomass;glucose;product;gp_nll,run_1;run_2;run_3,6.510553,0,,,0.1102839291,6.510553,0.008861258135,0,
756,800,756,1,2268,0.1102675536,0.07074608629;0.07741339534;0.07425094552;0.2186597872,0.0640855923;0.09734671153;0.1693703569,biomass;glucose;product;gp_nll,run_1;run_2;run_3,6.615640,0,,,0.1102675536,6.615640,0.00884648125,0,
757,800,757,1,2271,0.1102512171,0.07073776063;0.07740833361;0.07424643262;0.2186123415,0.169352727;0.06407155815;0.09732936614,biomass;glucose;product;gp_nll,run_3;run_1;run_2,6.447692,0,,,0.1102512171,6.447692,0.008830997257,0,
758,800,758,1,2274,0.110234896,0.0707293147;0.07740304695;0.07424182694;0.2185653953,0.0640576314;0.09731195293;0.1693351036,biomass;glucose;product;gp_nll,run_1;run_2;run_3,6.457434,0,,,0.110234896,6.457434,0.008815743621,0,
759,800,759,1,2277,0.110218674,0.07072085063;0.07739766743;0.07423720781;0.2185189702,0.097294653;0.06404389317;0.1693174759,biomass;glucose;product;gp_nll,run_2;run_1;run_3,6.567821,0,,,0.110218674,6.567821,0.008800733314,0,
760,800,760,1,2280,0.1102023087,0.07071200114;0.07739173554;0.07423240474;0.2184730933,0.1692998212;0.09727701576;0.06403008907,biomass;glucose;product;gp_nll,run_3;run_2;run_1,6.558714,0,,,0.1102023087,6.558714,0.008785576879,0,
761,800,761,1,2283,0.1101861938,0.07070341522;0.07738606352;0.07422753706;0.2184277595,0.1692820679;0.06401661879;0.09725989474,biomass;glucose;product;gp_nll,run_3;run_1;run_2,6.509901,0,,,0.1101861938,6.509901,0.008772662687,0,
762,800,762,1,2286,0.1101706643,0.07069545519;0.07738097319;0.0742230949;0.218383134,0.0972428706;0.06400316031;0.1692659621,biomass;glucose;product;gp_nll,run_2;run_1;run_3,6.473032,0,,,0.1101706643,6.473032,0.00875583469,0,
763,800,763,1,2289,0.1101547471,0.07068674733;0.07737498624;0.07421822262;0.2183390322,0.1692484052;0.06398977082;0.09722606525,biomass;glucose;product;gp_nll,run_3;run_1;run_2,6.538307,0,,,0.1101547471,6.538307,0.008741373785,0,
764,800,764,1,2292,0.1101394657,0.07067785079;0.07737106551;0.07421346711;0.2182954793,0.06397667164;0.09720913827;0.1692325871,biomass;glucose;product;gp_nll,run_1;run_2;run_3,6.332602,0,,,0.1101394657,6.332602,0.008725468958,0,
765,800,765,1,2295,0.110123713,0.07066911101;0.07736487579;0.07420851856;0.2182523464,0.1692150602;0.09719250008;0.06396357854,biomass;glucose;product;gp_nll,run_3;run_2;run_1,6.495799,0,,,0.110123713,6.495799,0.008712731157,0,
766,800,766,1,2298,0.1101079773,0.07066019857;0.07735837345;0.07420353982;0.2182097975,0.09717578812;0.1691975313;0.06395061262,biomass;glucose;product;gp_nll,run_2;run_3;run_1,6.472259,0,,,0.1101079773,6.472259,0.008698802986,0,
767,800,767,1,2301,0.1100923198,0.07065121828;0.07735169655;0.07419850521;0.2181678591,0.1691799947;0.06393777574;0.09715918895,biomass;glucose;product;gp_nll,run_3;run_1;run_2,6.297311,0,,,0.1100923198,6.297311,0.00868488936,0,
768,800,768,1,2304,0.1100767289,0.07064211997;0.07734476723;0.07419348612;0.2181265425,0.169162447;0.09714268544;0.06392505439,biomass;glucose;product;gp_nll,run_3;run_2;run_1,6.161566,0,,,0.1100767289,6.161566,0.008670207744,0,
769,800,769,1,2307,0.1100612089,0.07063301046;0.07733777123;0.0741882702;0.2180857838,0.169144897;0.06391248057;0.09712624923,biomass;glucose;product;gp_nll,run_3;run_1;run_2,6.457123,0,,,0.1100612089,6.457123,0.00865701492,0,
770,800,770,1,2310,0.110045741,0.0706237962;0.07733053664;0.07418299851;0.2180456328,0.06390001212;0.1691273349;0.09710987604,biomass;glucose;product;gp_nll,run_1;run_3;run_2,6.510623,0,,,0.110045741,6.510623,0.008643377074,0,
771,800,771,1,2313,0.1100303485,0.07061450773;0.07732312107;0.07417767884;0.2180060863,0.1691097597;0.06388766757;0.09709361813,biomass;glucose;product;gp_nll,run_3;run_1;run_2,6.538717,0,,,0.1100303485,6.538717,0.008629886223,0,
772,800,772,1,2316,0.1100150216,0.0706051328;0.07731550867;0.07417230431;0.2179671407,0.09707743042;0.1690921702;0.06387546427,biomass;glucose;product;gp_nll,run_2;run_3;run_1,6.492102,0,,,0.1100150216,6.492102,0.008616481797,0,
773,800,773,1,2319,0.1099995921,0.07059538987;0.07730733713;0.0741668536;0.2179287879,0.1690745659;0.09706095407;0.06386325633,biomass;glucose;product;gp_nll,run_3;run_2;run_1,6.586613,0,,,0.1099995921,6.586613,0.008609885423,0,
774,800,774,1,2322,0.109984578,0.0705860269;0.07729948382;0.07416133788;0.2178914633,0.0638514664;0.1690568742;0.09704539335,biomass;glucose;product;gp_nll,run_1;run_3;run_2,6.329121,0,,,0.109984578,6.329121,0.008589555293,0,
775,800,775,1,2325,0.1099694082,0.07057631844;0.0772911469;0.07415554393;0.2178546236,0.1690391816;0.0638396579;0.0970293852,biomass;glucose;product;gp_nll,run_3;run_1;run_2,6.511577,0,,,0.1099694082,6.511577,0.008577342477,0,
776,800,776,1,2328,0.1099543198,0.07056653692;0.07728262822;0.07414979277;0.2178183214,0.09701351422;0.1690214779;0.06382796736,biomass;glucose;product;gp_nll,run_2;run_3;run_1,6.237180,0,,,0.1099543198,6.237180,0.008564565309,0,
777,800,777,1,2331,0.1099391993,0.07055667824;0.07727343882;0.07414412766;0.2177825524,0.09699775309;0.1690037623;0.06381608249,biomass;glucose;product;gp_nll,run_2;run_3;run_1,6.451203,0,,,0.1099391993,6.451203,0.008551434953,0,
778,800,778,1,2334,0.1099242094,0.07054672565;0.07726454852;0.0741382857;0.2177472778,0.06380460957;0.1689860388;0.09698197988,biomass;glucose;product;gp_nll,run_1;run_3;run_2,6.529484,0,,,0.1099242094,6.529484,0.008536968254,0,
779,800,779,1,2337,0.1099093059,0.07053681737;0.077255685;0.0741323651;0.217712356,0.1689683291;0.06379321585;0.09696637269,biomass;glucose;product;gp_nll,run_3;run_1;run_2,6.352396,0,,,0.1099093059,6.352396,0.008526403314,0,
780,800,780,1,2340,0.1098940352,0.07052611068;0.0772458339;0.07412626013;0.2176779362,0.0969508007;0.06378192564;0.1689493793,biomass;glucose;product;gp_nll,run_2;run_1;run_3,6.413621,0,,,0.1098940352,6.413621,0.008513924054,0,
781,800,781,1,2343,0.1098793078,0.07051616468;0.07723675142;0.07412030096;0.2176440143,0.16893182;0.06377073793;0.09693536559,biomass;glucose;product;gp_nll,run_3;run_1;run_2,6.566081,0,,,0.1098793078,6.566081,0.008501674726,0,
782,800,782,1,2346,0.109864615,0.07050610903;0.07722746318;0.07411430241;0.2176105853,0.0637596515;0.1689141727;0.09692002074,biomass;glucose;product;gp_nll,run_1;run_3;run_2,6.394195,0,,,0.109864615,6.394195,0.008489526879,0,
783,800,783,1,2349,0.1098500386,0.07049604837;0.07721808944;0.07410837366;0.2175776429,0.06374866495;0.09690497264;0.1688964782,biomass;glucose;product;gp_nll,run_1;run_2;run_3,6.680998,0,,,0.1098500386,6.680998,0.00847838901,0,
784,800,784,1,2352,0.1098354431,0.07048582862;0.07720844666;0.07410225765;0.2175452393,0.1688787409;0.06373778648;0.09688980181,biomass;glucose;product;gp_nll,run_3;run_1;run_2,6.723147,0,,,0.1098354431,6.723147,0.008466752818,0,
785,800,785,1,2355,0.1098208966,0.0704755227;0.07719861565;0.07409607;0.2175133782,0.1688609638;0.0637270163;0.09687470983,biomass;glucose;product;gp_nll,run_3;run_1;run_2,6.709630,0,,,0.1098208966,6.709630,0.008455335056,0,
786,800,786,1,2358,0.1098063319,0.07046505953;0.07718851561;0.07408968522;0.2174820672,0.1688431467;0.09685949376;0.06371635526,biomass;glucose;product;gp_nll,run_3;run_2;run_1,6.359707,0,,,0.1098063319,6.359707,0.008443406186,0,
787,800,787,1,2361,0.1097918878,0.07045459221;0.07717832398;0.0740833631;0.217451272,0.06370579729;0.0968445706;0.1688252956,biomass;glucose;product;gp_nll,run_1;run_2;run_3,6.649434,0,,,0.1097918878,6.649434,0.008432419361,0,
788,800,788,1,2364,0.1097774939,0.07044404225;0.07716794862;0.07407697263;0.2174210121,0.09682973008;0.1688074064;0.06369534523,biomass;glucose;product;gp_nll,run_2;run_3;run_1,6.724855,0,,,0.1097774939,6.724855,0.00842163289,0,
789,800,789,1,2367,0.1097631489,0.07043340169;0.07715737574;0.07407050987;0.2173913085,0.09681497188;0.1687894729;0.06368500205,biomass;glucose;product;gp_nll,run_2;run_3;run_1,6.756530,0,,,0.1097631489,6.756530,0.008411041285,0,
790,800,790,1,2370,0.1097488527,0.07042266554;0.0771465951;0.07406396794;0.217362182,0.09680029579;0.1687714914;0.06367477074,biomass;glucose;product;gp_nll,run_2;run_3;run_1,6.804345,0,,,0.1097488527,6.804345,0.008400645124,0,
791,800,791,1,2373,0.1097346042,0.07041182736;0.07713559476;0.07405734127;0.2173336534,0.1687534567;0.09678570169;0.0636646542,biomass;glucose;product;gp_nll,run_3;run_2;run_1,6.929330,0,,,0.1097346042,6.929330,0.008390444298,0,
792,800,792,1,2376,0.1097204027,0.07040088068;0.07712436286;0.07405062438;0.2173057429,0.06365465525;0.09677118957;0.1687353633,biomass;glucose;product;gp_nll,run_1;run_2;run_3,6.899368,0,,,0.1097204027,6.899368,0.008380439113,0,
793,800,793,1,2379,0.1097062462,0.07038981751;0.07711288602;0.07404381167;0.2172784697,0.06364477653;0.0967567569;0.1687172053,biomass;glucose;product;gp_nll,run_1;run_2;run_3,6.817371,0,,,0.1097062462,6.817371,0.008370620574,0,
794,800,794,1,2382,0.109692118,0.07037858388;0.07710109348;0.07403694294;0.2172518518,0.09674235658;0.1686989771;0.06363502041,biomass;glucose;product;gp_nll,run_2;run_3;run_1,6.765307,0,,,0.109692118,6.765307,0.008360692026,0,
795,800,795,1,2385,0.1096780769,0.07036732297;0.07708916299;0.07402993258;0.2172258891,0.1686806747;0.09672816971;0.06362538638,biomass;glucose;product;gp_nll,run_3;run_2;run_1,7.006140,0,,,0.1096780769,7.006140,0.008352115521,0,
796,800,796,1,2388,0.1096640701,0.07035590846;0.07707692605;0.07402280204;0.2172006441,0.06361588395;0.1686623125;0.096714014,biomass;glucose;product;gp_nll,run_1;run_3;run_2,6.776500,0,,,0.1096640701,6.776500,0.008343220379,0,
797,800,797,1,2391,0.1096501575,0.07034442072;0.07706446679;0.07401559909;0.2171761433,0.1686439757;0.09669997993;0.06360651686,biomass;glucose;product;gp_nll,run_3;run_2;run_1,6.661801,0,,,0.1096501575,6.661801,0.008333204408,0,
798,800,798,1,2394,0.1096361918,0.07033270363;0.07705158826;0.07400813452;0.2171523409,0.06359727707;0.09668584691;0.1686254515,biomass;glucose;product;gp_nll,run_1;run_2;run_3,6.711101,0,,,0.1096361918,6.711101,0.008323705845,0,
799,800,799,1,2397,0.1096221171,0.07032053732;0.07703808;0.07400063138;0.2171292196,0.1686062385;0.06358816118;0.09667195159,biomass;glucose;product;gp_nll,run_3;run_1;run_2,6.894837,0,,,0.1096221171,6.894837,0.008332208804,0,
800,800,800,1,2400,0.1096084601,0.07030871962;0.07702475092;0.07399286076;0.2171075091,0.1685879848;0.09665810954;0.06357928594,biomass;glucose;product;gp_nll,run_3;run_2;run_1,6.923011,0,,,0.1096084601,6.923011,0.008310494816,0,
