step,total_updates,epoch,batch_in_epoch,samples_seen,mean_loss,per_target_loss,per_process_loss,target_names,process_names,step_dt,rebuild_count,holdout_loss,holdout_label,epoch_mean_loss,epoch_time_seconds,grad_norm,n_failed_samples,failed_processes
324,800,324,1,972,0.0003767187211,0.0004148124361;0.0004732265942;0.0002421171329,0.0005024026018;0.0003169839445;0.0003107696168,biomass;glucose;product,run_2;run_3;run_1,0.016153,0,,,0.0003767187211,0.016153,0.0004833483273,0,
325,800,325,1,975,0.0003757817256,0.0004138949301;0.0004719174377;0.0002415328089,0.0003098304457;0.0003162176849;0.0005012970461,biomass;glucose;product,run_1;run_3;run_2,0.019390,0,,,0.0003757817256,0.019390,0.000481588961,0,
326,800,326,1,978,0.0003748514998,0.0004129835524;0.0004706190269;0.0002409519201,0.000315458204;0.0003088982722;0.0005001980231,biomass;glucose;product,run_3;run_1;run_2,0.038181,0,,,0.0003748514998,0.038181,0.0004798373664,0,
327,800,327,1,981,0.0003739279676,0.0004120782652;0.0004693312223;0.0002403744154,0.0004991053691;0.0003147054514;0.0003079730824,biomass;glucose;product,run_2;run_3;run_1,0.019782,0,,,0.0003739279676,0.019782,0.0004780955359,0,
328,800,328,1,984,0.0003730110543,0.0004111790298;0.0004680538858;0.0002398002473,0.0003139593668;0.0004980189453;0.0003070548509,biomass;glucose;product,run_3;run_2;run_1,0.017682,0,,,0.0003730110543,0.017682,0.0004763653375,0,
329,800,329,1,987,0.0003721006863,0.0004102857794;0.0004667868958;0.0002392293837,0.000306143478;0.000313219817;0.0004969387638,biomass;glucose;product,run_1;run_3;run_2,0.038860,0,,,0.0003721006863,0.038860,0.0004746456784,0,
330,800,330,1,990,0.0003711967913,0.0004093984425;0.0004655301336;0.0002386617978,0.0003052388469;0.0004958648698;0.0003124866573,biomass;glucose;product,run_1;run_2;run_3,0.029188,0,,,0.0003711967913,0.029188,0.0004729348995,0,
331,800,331,1,993,0.0003702992982,0.0004085169745;0.0004642834658;0.0002380974544,0.0003043409001;0.0004947971803;0.0003117598143,biomass;glucose;product,run_1;run_2;run_3,0.044533,0,,,0.0003702992982,0.044533,0.0004712340637,0,
332,800,332,1,996,0.0003694081371,0.0004076413467;0.0004630467511;0.0002375363136,0.0004937355291;0.0003110392651;0.0003034496172,biomass;glucose;product,run_2;run_3;run_1,0.031041,0,,,0.0003694081371,0.031041,0.0004695457466,0,
333,800,333,1,999,0.0003685232392,0.0004067715107;0.0004618198617;0.0002369783451,0.0003025649328;0.0004926798356;0.0003103249492,biomass;glucose;product,run_1;run_2;run_3,0.033617,0,,,0.0003685232392,0.033617,0.0004678702236,0,
334,800,334,1,1002,0.0003676261556,0.0004059042477;0.0004605993296;0.0002363748896,0.0004916301373;0.0003095616069;0.0003016867227,biomass;glucose;product,run_2;run_3;run_1,0.046466,0,,,0.0003676261556,0.046466,0.0004665018833,0,
335,800,335,1,1005,0.0003667537301,0.0004050444812;0.0004593911473;0.0002358255618,0.0003008099988;0.000308861478;0.0004905897134,biomass;glucose;product,run_1;run_3;run_2,0.023381,0,,,0.0003667537301,0.023381,0.0004646313779,0,
336,800,336,1,1008,0.0003658873653,0.0004041912402;0.0004581908677;0.000235279988,0.0003081728194;0.0002999399783;0.0004895492982,biomass;glucose;product,run_3;run_1;run_2,0.026204,0,,,0.0003658873653,0.026204,0.0004628043927,0,
337,800,337,1,1011,0.0003650269937,0.0004033453523;0.0004569982225;0.0002347374064,0.0003074960081;0.0004885058981;0.000299079075,biomass;glucose;product,run_3;run_2;run_1,0.011102,0,,,0.0003650269937,0.011102,0.0004611230029,0,
338,800,338,1,1014,0.0003641725578,0.0004025054305;0.0004558142002;0.0002341980428,0.0002982245871;0.0004874672247;0.0003068258618,biomass;glucose;product,run_1;run_2;run_3,0.039285,0,,,0.0003641725578,0.039285,0.0004595063596,0,
339,800,339,1,1017,0.0003633239898,0.0004016702018;0.0004546397083;0.0002336620594,0.0003061578404;0.0004864399527;0.0002973741764,biomass;glucose;product,run_3;run_2;run_1,0.027043,0,,,0.0003633239898,0.027043,0.0004578298298,0,
340,800,340,1,1020,0.0003624812324,0.0004008402514;0.0004534746137;0.0002331288322,0.0003054927109;0.0004854210702;0.0002965299162,biomass;glucose;product,run_3;run_2;run_1,0.033904,0,,,0.0003624812324,0.033904,0.0004561861026,0,
341,800,341,1,1023,0.0003616442235,0.0004000165753;0.0004523185194;0.0002325975757,0.0004844049235;0.000295694833;0.0003048329139,biomass;glucose;product,run_2;run_1;run_3,0.022673,0,,,0.0003616442235,0.022673,0.0004546868069,0,
342,800,342,1,1026,0.0003608129049,0.0003991985302;0.0004511718479;0.0002320683368,0.0003041771566;0.0002948679649;0.0004833935933,biomass;glucose;product,run_3;run_1;run_2,0.042111,0,,,0.0003608129049,0.042111,0.0004532709749,0,
343,800,343,1,1029,0.0003599872194,0.0003983844397;0.0004500354634;0.0002315417553,0.0002940457394;0.0004823942074;0.0003035217115,biomass;glucose;product,run_1;run_2;run_3,0.026895,0,,,0.0003599872194,0.026895,0.0004517549281,0,
344,800,344,1,1032,0.0003591671073,0.0003975738567;0.000448909468;0.000231017997,0.0004814081556;0.0003028659548;0.0002932272114,biomass;glucose;product,run_2;run_3;run_1,0.010562,0,,,0.0003591671073,0.010562,0.0004500793166,0,
345,800,345,1,1035,0.0003583525146,0.0003967679838;0.0004477930258;0.0002304965342,0.0002924150144;0.000302213347;0.0004804291824,biomass;glucose;product,run_1;run_3;run_2,0.040855,0,,,0.0003583525146,0.040855,0.0004483901467,0,
346,800,346,1,1038,0.0003575433839,0.000395967772;0.0004466853726;0.0002299770072,0.0003015666429;0.0004794524803;0.0002916110286,biomass;glucose;product,run_3;run_2;run_1,0.015265,0,,,0.0003575433839,0.015265,0.0004467851256,0,
347,800,347,1,1041,0.0003567396627,0.0003951727855;0.0004455864201;0.0002294597824,0.0003009250236;0.0002908137933;0.0004784801711,biomass;glucose;product,run_3;run_1;run_2,0.009934,0,,,0.0003567396627,0.009934,0.000445227845,0,
348,800,348,1,1044,0.0003559412947,0.0003943823422;0.0004444961824;0.0002289453595,0.0003002870937;0.0004775155169;0.0002900212735,biomass;glucose;product,run_3;run_2;run_1,0.027176,0,,,0.0003559412947,0.027176,0.0004436422882,0,
349,800,349,1,1047,0.000355148227,0.0003935968496;0.000443414131;0.0002284337004,0.0002892340728;0.0004765561917;0.0002996544165,biomass;glucose;product,run_1;run_2;run_3,0.029435,0,,,0.000355148227,0.029435,0.0004420740447,0,
350,800,350,1,1050,0.0003543604065,0.0003928171796;0.0004423395484;0.0002279244916,0.0004755973045;0.0002884540199;0.0002990298952,biomass;glucose;product,run_2;run_1;run_3,0.016787,0,,,0.0003543604065,0.016787,0.0004406060509,0,
351,800,351,1,1053,0.0003535777812,0.0003920432177;0.0004412722711;0.0002274178547,0.0002984138586;0.0004746387324;0.0002876807524,biomass;glucose;product,run_3;run_2;run_1,0.022408,0,,,0.0003535777812,0.022408,0.0004392162984,0,
352,800,352,1,1056,0.0003528003004,0.0003912739305;0.0004402126389;0.0002269143318,0.000286911852;0.0004736849937;0.0002978040556,biomass;glucose;product,run_1;run_2;run_3,0.031172,0,,,0.0003528003004,0.031172,0.0004377964184,0,
353,800,353,1,1059,0.0003520279119,0.0003905087884;0.0004391607784;0.000226414169,0.0002971992363;0.0002861461489;0.0004727383506,biomass;glucose;product,run_3;run_1;run_2,0.043036,0,,,0.0003520279119,0.043036,0.0004362854173,0,
354,800,354,1,1062,0.0003512605668,0.0003897483136;0.0004381163459;0.0002259170408,0.0004717962062;0.0002853849514;0.0002966005428,biomass;glucose;product,run_2;run_1;run_3,0.044027,0,,,0.0003512605668,0.044027,0.0004347451596,0,
355,800,355,1,1065,0.000350498215,0.0003889930298;0.000437079036;0.0002254225793,0.0004708562302;0.0002960088283;0.0002846295866,biomass;glucose;product,run_2;run_3;run_1,0.014109,0,,,0.000350498215,0.014109,0.0004332368283,0,
356,800,356,1,1068,0.0003497408089,0.0003882426176;0.0004360489729;0.0002249308362,0.0004699204402;0.0002954225623;0.0002838794243,biomass;glucose;product,run_2;run_3;run_1,0.026292,0,,,0.0003497408089,0.026292,0.000431745983,0,
357,800,357,1,1071,0.0003489883,0.0003874965265;0.0004350264003;0.0002244419732,0.0004689919795;0.0002831333186;0.000294839602,biomass;glucose;product,run_2;run_1;run_3,0.023468,0,,,0.0003489883,0.023468,0.0004302286842,0,
358,800,358,1,1074,0.0003482406409,0.0003867548923;0.0004340112426;0.0002239557878,0.0002942597949;0.0004680703613;0.0002823917665,biomass;glucose;product,run_3;run_2;run_1,0.028221,0,,,0.0003482406409,0.028221,0.0004287120242,0,
359,800,359,1,1077,0.0003474977848,0.0003860182429;0.0004330032463;0.0002234718651,0.0002816562217;0.0002936843214;0.0004671528113,biomass;glucose;product,run_1;run_3;run_2,0.037449,0,,,0.0003474977848,0.037449,0.0004272599018,0,
360,800,360,1,1080,0.0003467596854,0.0003852865443;0.0004320024186;0.0002229900932,0.0002931131569;0.0002809268328;0.0004662390664,biomass;glucose;product,run_3;run_1;run_2,0.015546,0,,,0.0003467596854,0.015546,0.0004258710425,0,
361,800,361,1,1083,0.0003460262954,0.0003845591497;0.0004310090284;0.0002225107082,0.0002802022918;0.0004653317449;0.0002925448495,biomass;glucose;product,run_1;run_2;run_3,0.029751,0,,,0.0003460262954,0.029751,0.0004244781701,0,
362,800,362,1,1086,0.0003452975707,0.0003838356903;0.0004300231853;0.0002220338366,0.0004644320453;0.0002919787734;0.0002794818935,biomass;glucose;product,run_2;run_3;run_1,0.031954,0,,,0.0003452975707,0.031954,0.0004230380523,0,
363,800,363,1,1089,0.0003445734689,0.00038311647;0.0004290446647;0.0002215592721,0.0004635378858;0.0002787664305;0.0002914160906,biomass;glucose;product,run_2;run_1;run_3,0.032887,0,,,0.0003445734689,0.032887,0.0004215838708,0,
364,800,364,1,1092,0.000343853946,0.0003824018297;0.0004280731984;0.00022108681,0.0004626471521;0.0002780566991;0.0002908579869,biomass;glucose;product,run_2;run_1;run_3,0.015879,0,,,0.000343853946,0.015879,0.0004201515452,0,
365,800,365,1,1095,0.0003431389595,0.0003816915984;0.0004271087257;0.0002206165544,0.0002903041752;0.0004617604661;0.0002773522371,biomass;glucose;product,run_3;run_2;run_1,0.028665,0,,,0.0003431389595,0.028665,0.0004187287594,0,
366,800,366,1,1098,0.0003424284676,0.0003809854695;0.0004261512327;0.0002201487005,0.0004608792307;0.0002766522375;0.0002897539345,biomass;glucose;product,run_2;run_1;run_3,0.024620,0,,,0.0003424284676,0.024620,0.0004172896112,0,
367,800,367,1,1101,0.0003417231269,0.0003802845877;0.0004252009961;0.0002196837971,0.0004600047363;0.0002892077244;0.0002759569202,biomass;glucose;product,run_2;run_3;run_1,0.057520,0,,,0.0003417231269,0.057520,0.0004158607215,0,
368,800,368,1,1104,0.0003410214746,0.0003795873109;0.0004242566346;0.0002192204781,0.0002752670452;0.0002886668209;0.0004591305575,biomass;glucose;product,run_1;run_3;run_2,0.022823,0,,,0.0003410214746,0.022823,0.0004144722635,0,
369,800,369,1,1107,0.0003403241913,0.0003788946375;0.0004233185776;0.0002187593588,0.0002881312857;0.0004582587536;0.0002745825346,biomass;glucose;product,run_3;run_2;run_1,0.026467,0,,,0.0003403241913,0.026467,0.0004131282345,0,
370,800,370,1,1110,0.0003396312373,0.0003782061414;0.0004223869267;0.0002183006439,0.0004573911582;0.0002876001129;0.0002739024408,biomass;glucose;product,run_2;run_3;run_1,0.029202,0,,,0.0003396312373,0.029202,0.0004117866074,0,
371,800,371,1,1113,0.0003389425727,0.0003775215801;0.0004214617212;0.0002178444169,0.0002732262818;0.0002870727546;0.0004565286818,biomass;glucose;product,run_1;run_3;run_2,0.016518,0,,,0.0003389425727,0.016518,0.0004104225268,0,
372,800,372,1,1116,0.0003382581585,0.0003768411016;0.0004205428499;0.0002173905242,0.000272554501;0.0002865496452;0.0004556703295,biomass;glucose;product,run_1;run_3;run_2,0.026564,0,,,0.0003382581585,0.026564,0.0004090536312,0,
373,800,373,1,1119,0.0003375779559,0.0003761648215;0.0004196302226;0.0002169388236,0.0002718874618;0.0002860310276;0.0004548153784,biomass;glucose;product,run_1;run_3;run_2,0.027051,0,,,0.0003375779559,0.027051,0.0004076956025,0,
374,800,374,1,1122,0.0003369019269,0.0003754925386;0.0004187238796;0.0002164893624,0.0004539648227;0.0002712247733;0.0002855161845,biomass;glucose;product,run_2;run_1;run_3,0.029110,0,,,0.0003369019269,0.029110,0.0004063355472,0,
375,800,375,1,1125,0.0003362300336,0.0003748240381;0.0004178238602;0.0002160422025,0.000270566001;0.0002850043204;0.0004531197794,biomass;glucose;product,run_1;run_3;run_2,0.027458,0,,,0.0003362300336,0.027458,0.0004049594772,0,
376,800,376,1,1128,0.000335562239,0.0003741594237;0.0004169300712;0.0002155972221,0.0004522797162;0.0002699114505;0.0002844955503,biomass;glucose;product,run_2;run_1;run_3,0.012372,0,,,0.000335562239,0.012372,0.0004035865619,0,
377,800,377,1,1131,0.0003348985063,0.0003734989124;0.0004160423737;0.0002151542329,0.0002839903986;0.0002692616963;0.0004514434242,biomass;glucose;product,run_3;run_1;run_2,0.022059,0,,,0.0003348985063,0.022059,0.0004022452154,0,
378,800,378,1,1134,0.0003342388805,0.0003728425686;0.000415160851;0.0002147132218,0.000283488762;0.0004506109486;0.0002686169308,biomass;glucose;product,run_3;run_2;run_1,0.009589,0,,,0.0003342388805,0.009589,0.0004009344226,0,
379,800,379,1,1137,0.0003335831624,0.0003721898952;0.0004142853106;0.0002142742814,0.0002829900628;0.0002679761208;0.0004497833036,biomass;glucose;product,run_3;run_1;run_2,0.035476,0,,,0.0003335831624,0.035476,0.0003996269763,0,
380,800,380,1,1140,0.0003329313985,0.0003715409172;0.0004134158413;0.0002138374371,0.0004489605906;0.0002824942487;0.0002673393563,biomass;glucose;product,run_2;run_3;run_1,0.041315,0,,,0.0003329313985,0.041315,0.000398313346,0,
381,800,381,1,1143,0.0003322835542,0.0003708957573;0.0004125523215;0.0002134025837,0.0002667069697;0.0004481418092;0.0002820018836,biomass;glucose;product,run_1;run_2;run_3,0.024426,0,,,0.0003322835542,0.024426,0.000397005368,0,
382,800,382,1,1146,0.0003316395823,0.0003702543685;0.0004116947428;0.0002129696356,0.0002660790834;0.0002815132302;0.0004473264334,biomass;glucose;product,run_1;run_3;run_2,0.015679,0,,,0.0003316395823,0.015679,0.0003957060219,0,
383,800,383,1,1149,0.0003309994762,0.0003696168045;0.0004108428741;0.0002125387499,0.0002654553847;0.0002810281318;0.000446514912,biomass;glucose;product,run_1;run_3;run_2,0.051300,0,,,0.0003309994762,0.051300,0.0003944071732,0,
384,800,384,1,1152,0.0003303631883,0.0003689828383;0.0004099967607;0.0002121099658,0.0002805462226;0.0004457077995;0.0002648355426,biomass;glucose;product,run_3;run_2;run_1,0.025160,0,,,0.0003303631883,0.025160,0.0003930978387,0,
385,800,385,1,1155,0.0003297306854,0.0003683525706;0.0004091562662;0.0002116832193,0.0004449044912;0.0002800677964;0.0002642197684,biomass;glucose;product,run_2;run_3;run_1,0.025225,0,,,0.0003297306854,0.025225,0.0003917929795,0,
386,800,386,1,1158,0.0003291019347,0.000367726147;0.0004083212467;0.0002112584105,0.0002795932684;0.0002636083884;0.0004441041473,biomass;glucose;product,run_3;run_1;run_2,0.024148,0,,,0.0003291019347,0.024148,0.0003905111239,0,
387,800,387,1,1161,0.000328476904,0.0003671034978;0.0004074916478;0.0002108355663,0.000279122462;0.0004433070049;0.000263001245,biomass;glucose;product,run_3;run_2;run_1,0.035568,0,,,0.000328476904,0.035568,0.0003892487456,0,
388,800,388,1,1164,0.0003278555611,0.0003664844324;0.0004066674695;0.0002104147814,0.0002786548764;0.0004425138891;0.0002623979178,biomass;glucose;product,run_3;run_2;run_1,0.047817,0,,,0.0003278555611,0.047817,0.0003879891217,0,
389,800,389,1,1167,0.0003272378745,0.0003658688965;0.0004058486724;0.0002099960547,0.0002781904116;0.000441724888;0.0002617983239,biomass;glucose;product,run_3;run_2;run_1,0.028415,0,,,0.0003272378745,0.028415,0.0003867282262,0,
390,800,390,1,1170,0.0003266238129,0.0003652569615;0.000405035181;0.0002095792963,0.0002777293231;0.0002612026852;0.0004409394305,biomass;glucose;product,run_3;run_1;run_2,0.014526,0,,,0.0003266238129,0.014526,0.0003854745023,0,
391,800,391,1,1173,0.0003260127193,0.0003646480756;0.0004042273386;0.0002091627437,0.0002606091264;0.0002772715757;0.0004401574558,biomass;glucose;product,run_1;run_3;run_2,0.015957,0,,,0.0003260127193,0.015957,0.0003842460954,0,
392,800,392,1,1176,0.0003254058114,0.0003640431363;0.0004034242801;0.0002087500177,0.0004393797558;0.0002600208731;0.0002768168052,biomass;glucose;product,run_2;run_1;run_3,0.020081,0,,,0.0003254058114,0.020081,0.0003829919158,0,
393,800,393,1,1179,0.0003248024389,0.000363441602;0.0004026263385;0.0002083393761,0.0002763648905;0.000438606347;0.000259436079,biomass;glucose;product,run_3;run_2;run_1,0.018015,0,,,0.0003248024389,0.018015,0.0003817318582,0,
394,800,394,1,1182,0.000324202572,0.0003628435538;0.0004018334681;0.0002079306939,0.0002588550336;0.000437836648;0.0002759160342,biomass;glucose;product,run_1;run_2;run_3,0.028517,0,,,0.000324202572,0.028517,0.0003804796349,0,
395,800,395,1,1185,0.0003236061811,0.0003622490049;0.0004010456515;0.0002075238869,0.0004370704005;0.0002754702669;0.0002582778758,biomass;glucose;product,run_2;run_3;run_1,0.027491,0,,,0.0003236061811,0.027491,0.0003792418812,0,
396,800,396,1,1188,0.0003230145803,0.0003616591593;0.0004002643205;0.0002071202611,0.0002577044698;0.0004363119572;0.000275027314,biomass;glucose;product,run_1;run_2;run_3,0.038969,0,,,0.0003230145803,0.038969,0.0003780216209,0,
397,800,397,1,1191,0.0003224250381,0.0003610713307;0.000399486565;0.0002067172186,0.0002571346838;0.0002745872701;0.0004355531604,biomass;glucose;product,run_1;run_3;run_2,0.033540,0,,,0.0003224250381,0.033540,0.0003767962718,0,
398,800,398,1,1194,0.0003218389171,0.0003604868959;0.0003987138612;0.0002063159943,0.000274150221;0.0002565687514;0.000434797779,biomass;glucose;product,run_3;run_1;run_2,0.035618,0,,,0.0003218389171,0.035618,0.0003755786448,0,
399,800,399,1,1197,0.0003212561019,0.0003599057448;0.0003979460504;0.0002059165104,0.0002560065361;0.0004340455381;0.0002737162314,biomass;glucose;product,run_1;run_2;run_3,0.013209,0,,,0.0003212561019,0.013209,0.0003743697772,0,
400,800,400,1,1200,0.0003206766492,0.0003593279039;0.0003971832881;0.0002055187556,0.0002732851107;0.0004332966562;0.0002554481807,biomass;glucose;product,run_3;run_2;run_1,0.016526,0,,,0.0003206766492,0.016526,0.0003731656471,0,
401,800,401,1,1203,0.000320100502,0.0003587532441;0.0003964255178;0.000205122744,0.0004325514394;0.0002728566195;0.000254893447,biomass;glucose;product,run_2;run_3;run_1,0.048263,0,,,0.000320100502,0.048263,0.000371960147,0,
402,800,402,1,1206,0.0003195276334,0.0003581817666;0.0003956726927;0.0002047284407,0.0002543423693;0.0002724307646;0.0004318097662,biomass;glucose;product,run_1;run_3;run_2,0.039618,0,,,0.0003195276334,0.039618,0.0003707569426,0,
403,800,403,1,1209,0.0003189580167,0.0003576135112;0.0003949247418;0.0002043357972,0.0002720076612;0.000431071341;0.0002537950481,biomass;glucose;product,run_3;run_2;run_1,0.039306,0,,,0.0003189580167,0.039306,0.0003695634483,0,
404,800,404,1,1212,0.0003183916258,0.0003570484535;0.0003941816041;0.0002039448198,0.0004303362128;0.0002532514163;0.0002715872483,biomass;glucose;product,run_2;run_1;run_3,0.032097,0,,,0.0003183916258,0.032097,0.0003683805733,0,
405,800,405,1,1215,0.0003178284344,0.0003564865242;0.0003934432254;0.0002035555536,0.0002527112932;0.0004296046528;0.0002711693572,biomass;glucose;product,run_1;run_2;run_3,0.015781,0,,,0.0003178284344,0.015781,0.0003672041546,0,
406,800,406,1,1218,0.0003172684166,0.0003559276998;0.0003927095362;0.0002031680137,0.0004288766643;0.0002521746031;0.0002707539823,biomass;glucose;product,run_2;run_1;run_3,0.021981,0,,,0.0003172684166,0.021981,0.0003660333522,0,
